basin_en,basin_cn,null_method,replicate,null_max_correlation
Ganjiang,赣江,annual_circular_shift,64,0.04740993524
Ganjiang,赣江,annual_circular_shift,65,0.04955906922
Ganjiang,赣江,annual_circular_shift,66,0.01860269129
Ganjiang,赣江,annual_circular_shift,67,0.05704501156
Ganjiang,赣江,annual_circular_shift,68,0.0412559117
Ganjiang,赣江,annual_circular_shift,69,0.01112475464
Ganjiang,赣江,annual_circular_shift,70,0.02038818359
Ganjiang,赣江,annual_circular_shift,71,0.005745748441
Ganjiang,赣江,annual_circular_shift,72,0.04362489307
Ganjiang,赣江,annual_circular_shift,73,0.04885389793
Ganjiang,赣江,annual_circular_shift,74,0.05623849756
Ganjiang,赣江,annual_circular_shift,75,0.02210466669
Ganjiang,赣江,annual_circular_shift,76,0.02600847456
Ganjiang,赣江,annual_circular_shift,77,0.06148319303
Ganjiang,赣江,annual_circular_shift,78,0.05273328321
Ganjiang,赣江,annual_circular_shift,79,0.02801039627
Ganjiang,赣江,annual_circular_shift,80,0.02007325217
Ganjiang,赣江,annual_circular_shift,81,0.09966817463
Ganjiang,赣江,annual_circular_shift,82,0.04006720622
Ganjiang,赣江,annual_circular_shift,83,0.03035392743
Ganjiang,赣江,annual_circular_shift,84,0.02319141313
Ganjiang,赣江,annual_circular_shift,85,-0.003427831439
Ganjiang,赣江,annual_circular_shift,86,0.03001790013
Ganjiang,赣江,annual_circular_shift,87,0.04047928479
Ganjiang,赣江,annual_circular_shift,88,0.03321822942
Ganjiang,赣江,annual_circular_shift,89,0.02077291185
Ganjiang,赣江,annual_circular_shift,90,-0.0003999452451
Ganjiang,赣江,annual_circular_shift,91,0.01941258142
Ganjiang,赣江,annual_circular_shift,92,0.01651725188
Ganjiang,赣江,annual_circular_shift,93,0.03239062036
Ganjiang,赣江,annual_circular_shift,94,0.06683182655
Ganjiang,赣江,annual_circular_shift,95,0.008134183402
Ganjiang,赣江,annual_circular_shift,96,0.0502331725
Ganjiang,赣江,annual_circular_shift,97,0.05029970653
Ganjiang,赣江,annual_circular_shift,98,0.06201359543
Ganjiang,赣江,annual_circular_shift,99,0.06540949329
Ganjiang,赣江,annual_circular_shift,100,0.03629332763
Ganjiang,赣江,annual_circular_shift,101,0.0267706563
Ganjiang,赣江,annual_circular_shift,102,0.06001060788
Ganjiang,赣江,annual_circular_shift,103,0.05373238577
Ganjiang,赣江,annual_circular_shift,104,0.04489929943
Ganjiang,赣江,annual_circular_shift,105,0.06379694218
Ganjiang,赣江,annual_circular_shift,106,-0.003180015604
Ganjiang,赣江,annual_circular_shift,107,0.03402713797
Ganjiang,赣江,annual_circular_shift,108,0.03414196821
Ganjiang,赣江,annual_circular_shift,109,0.02832527785
Ganjiang,赣江,annual_circular_shift,110,0.07419476037
Ganjiang,赣江,annual_circular_shift,111,0.06580199694
Ganjiang,赣江,annual_circular_shift,112,0.06735218163
Ganjiang,赣江,annual_circular_shift,113,0.06400822054
Ganjiang,赣江,annual_circular_shift,114,0.04794482395
Ganjiang,赣江,annual_circular_shift,115,0.04956098106
Ganjiang,赣江,annual_circular_shift,116,0.008848172571
Ganjiang,赣江,annual_circular_shift,117,0.03387416839
Ganjiang,赣江,annual_circular_shift,118,0.04129572188
Ganjiang,赣江,annual_circular_shift,119,0.03314422306
Ganjiang,赣江,annual_circular_shift,120,0.04367737009
Ganjiang,赣江,annual_circular_shift,121,0.05896768652
Ganjiang,赣江,annual_circular_shift,122,0.05255605761
Ganjiang,赣江,annual_circular_shift,123,0.0620148161
Ganjiang,赣江,annual_circular_shift,124,0.05070952485
Ganjiang,赣江,annual_circular_shift,125,0.03702709779
Ganjiang,赣江,annual_circular_shift,126,0.06658884249
Ganjiang,赣江,annual_circular_shift,127,0.0334847375
Ganjiang,赣江,annual_circular_shift,128,0.08430413472
Ganjiang,赣江,annual_circular_shift,129,0.04014630254
Ganjiang,赣江,annual_circular_shift,130,0.0475464803
Ganjiang,赣江,annual_circular_shift,131,0.04070762552
Ganjiang,赣江,annual_circular_shift,132,0.07882455635
Ganjiang,赣江,annual_circular_shift,133,0.02768193777
Ganjiang,赣江,annual_circular_shift,134,0.06261359934
Ganjiang,赣江,annual_circular_shift,135,0.04466812185
Ganjiang,赣江,annual_circular_shift,136,0.04283337639
Ganjiang,赣江,annual_circular_shift,137,0.02370120272
Ganjiang,赣江,annual_circular_shift,138,0.06653023942
Ganjiang,赣江,annual_circular_shift,139,0.04821068411
Ganjiang,赣江,annual_circular_shift,140,0.06588388613
Ganjiang,赣江,annual_circular_shift,141,0.01029937538
Ganjiang,赣江,annual_circular_shift,142,0.07374628689
Ganjiang,赣江,annual_circular_shift,143,0.02911831384
Ganjiang,赣江,annual_circular_shift,144,0.05759787585
Ganjiang,赣江,annual_circular_shift,145,0.03140831661
Ganjiang,赣江,annual_circular_shift,146,0.0328112931
Ganjiang,赣江,annual_circular_shift,147,0.0581146469
Ganjiang,赣江,annual_circular_shift,148,0.02125965171
Ganjiang,赣江,annual_circular_shift,149,0.03547565982
Ganjiang,赣江,annual_circular_shift,150,-0.01325735137
Ganjiang,赣江,annual_circular_shift,151,0.01731053699
Ganjiang,赣江,annual_circular_shift,152,0.06292269533
Ganjiang,赣江,annual_circular_shift,153,0.03044090463
Ganjiang,赣江,annual_circular_shift,154,0.01022926787
Ganjiang,赣江,annual_circular_shift,155,0.05755597391
Ganjiang,赣江,annual_circular_shift,156,0.08363880783
Ganjiang,赣江,annual_circular_shift,157,0.03800283328
Ganjiang,赣江,annual_circular_shift,158,0.05891445954
Ganjiang,赣江,annual_circular_shift,159,0.0472009851
Ganjiang,赣江,annual_circular_shift,160,0.06897975107
Ganjiang,赣江,annual_circular_shift,161,0.04070813879
Ganjiang,赣江,annual_circular_shift,162,0.03467049269
Ganjiang,赣江,annual_circular_shift,163,0.04067098162
Ganjiang,赣江,annual_circular_shift,164,0.04374145826
Ganjiang,赣江,annual_circular_shift,165,0.03140608723
Ganjiang,赣江,annual_circular_shift,166,0.0288619436
Ganjiang,赣江,annual_circular_shift,167,0.06770661784
Ganjiang,赣江,annual_circular_shift,168,0.0377312519
Ganjiang,赣江,annual_circular_shift,169,0.0554465602
Ganjiang,赣江,annual_circular_shift,170,0.06795757058
Ganjiang,赣江,annual_circular_shift,171,0.02132077921
Ganjiang,赣江,annual_circular_shift,172,0.03733478117
Ganjiang,赣江,annual_circular_shift,173,0.04475644147
Ganjiang,赣江,annual_circular_shift,174,0.03384313401
Ganjiang,赣江,annual_circular_shift,175,0.0537187387
Ganjiang,赣江,annual_circular_shift,176,0.04501525241
Ganjiang,赣江,annual_circular_shift,177,0.01935318584
Ganjiang,赣江,annual_circular_shift,178,0.0368631342
Ganjiang,赣江,annual_circular_shift,179,0.06436129922
Ganjiang,赣江,annual_circular_shift,180,0.008439044353
Ganjiang,赣江,annual_circular_shift,181,0.03998299691
Ganjiang,赣江,annual_circular_shift,182,0.02070486526
Ganjiang,赣江,annual_circular_shift,183,0.04479858526
Ganjiang,赣江,annual_circular_shift,184,0.03184096278
Ganjiang,赣江,annual_circular_shift,185,0.0767355132
Ganjiang,赣江,annual_circular_shift,186,-0.008856469626
Ganjiang,赣江,annual_circular_shift,187,0.05087452389
Ganjiang,赣江,annual_circular_shift,188,0.04969797237
Ganjiang,赣江,annual_circular_shift,189,0.05229103816
Ganjiang,赣江,annual_circular_shift,190,0.04158056181
Ganjiang,赣江,annual_circular_shift,191,0.01725010593
Ganjiang,赣江,annual_circular_shift,192,0.05906456048
Ganjiang,赣江,annual_circular_shift,193,0.02393738248
Ganjiang,赣江,annual_circular_shift,194,0.01538262438
Ganjiang,赣江,annual_circular_shift,195,0.01249385048
Ganjiang,赣江,annual_circular_shift,196,0.06300096639
Ganjiang,赣江,annual_circular_shift,197,0.03456311047
Ganjiang,赣江,annual_circular_shift,198,0.03056316662
Ganjiang,赣江,annual_circular_shift,199,0.05871749198
Ganjiang,赣江,annual_circular_shift,200,0.05693719645
Ganjiang,赣江,annual_circular_shift,201,0.01839337569
Ganjiang,赣江,annual_circular_shift,202,0.02732014767
Ganjiang,赣江,annual_circular_shift,203,0.004735751936
Ganjiang,赣江,annual_circular_shift,204,0.02742233193
Ganjiang,赣江,annual_circular_shift,205,0.04586376939
Ganjiang,赣江,annual_circular_shift,206,0.07093439789
Ganjiang,赣江,annual_circular_shift,207,0.03818626611
Ganjiang,赣江,annual_circular_shift,208,0.04864414498
Ganjiang,赣江,annual_circular_shift,209,0.04502556488
Ganjiang,赣江,annual_circular_shift,210,0.0590769473
Ganjiang,赣江,annual_circular_shift,211,0.03854378707
Ganjiang,赣江,annual_circular_shift,212,0.06021145136
Ganjiang,赣江,annual_circular_shift,213,0.07591033321
Ganjiang,赣江,annual_circular_shift,214,0.02639191001
Ganjiang,赣江,annual_circular_shift,215,0.03630483499
Ganjiang,赣江,annual_circular_shift,216,0.05228393021
Ganjiang,赣江,annual_circular_shift,217,0.06256989796
Ganjiang,赣江,annual_circular_shift,218,0.03303971693
Ganjiang,赣江,annual_circular_shift,219,0.03204359225
Ganjiang,赣江,annual_circular_shift,220,0.06034839034
Ganjiang,赣江,annual_circular_shift,221,0.01615064448
Ganjiang,赣江,annual_circular_shift,222,0.05453939445
Ganjiang,赣江,annual_circular_shift,223,0.03270774765
Ganjiang,赣江,annual_circular_shift,224,0.02594826713
Ganjiang,赣江,annual_circular_shift,225,0.04684638112
Ganjiang,赣江,annual_circular_shift,226,0.0454705454
Ganjiang,赣江,annual_circular_shift,227,-0.0009911253343
Ganjiang,赣江,annual_circular_shift,228,0.05700905398
Ganjiang,赣江,annual_circular_shift,229,0.04427433492
Ganjiang,赣江,annual_circular_shift,230,0.008441361263
Ganjiang,赣江,annual_circular_shift,231,0.03928984221
Ganjiang,赣江,annual_circular_shift,232,0.0258212678
Ganjiang,赣江,annual_circular_shift,233,0.09000567038
Ganjiang,赣江,annual_circular_shift,234,0.06109544378
Ganjiang,赣江,annual_circular_shift,235,0.008065113101
Ganjiang,赣江,annual_circular_shift,236,0.08036772083
Ganjiang,赣江,annual_circular_shift,237,0.04489320255
Ganjiang,赣江,annual_circular_shift,238,0.04184748894
Ganjiang,赣江,annual_circular_shift,239,0.02220835283
Ganjiang,赣江,annual_circular_shift,240,0.06477930397
Ganjiang,赣江,annual_circular_shift,241,0.03105437451
Ganjiang,赣江,annual_circular_shift,242,0.02218797273
Ganjiang,赣江,annual_circular_shift,243,0.01087728141
Ganjiang,赣江,annual_circular_shift,244,0.02180997588
Ganjiang,赣江,annual_circular_shift,245,0.01496453452
Ganjiang,赣江,annual_circular_shift,246,0.01996900392
Ganjiang,赣江,annual_circular_shift,247,0.02408220536
Ganjiang,赣江,annual_circular_shift,248,0.02341406372
Ganjiang,赣江,annual_circular_shift,249,0.02226512865
Ganjiang,赣江,annual_circular_shift,250,0.00774460553
Ganjiang,赣江,annual_circular_shift,251,0.02217989787
Ganjiang,赣江,annual_circular_shift,252,0.0714408944
Ganjiang,赣江,annual_circular_shift,253,0.02849131462
Ganjiang,赣江,annual_circular_shift,254,0.03005408116
Ganjiang,赣江,annual_circular_shift,255,0.02275645963
Ganjiang,赣江,annual_circular_shift,256,0.04867416368
Ganjiang,赣江,annual_circular_shift,257,0.02816978603
Ganjiang,赣江,annual_circular_shift,258,0.0522157959
Ganjiang,赣江,annual_circular_shift,259,0.07613452912
Ganjiang,赣江,annual_circular_shift,260,0.04946323644
Ganjiang,赣江,annual_circular_shift,261,0.03032603982
Ganjiang,赣江,annual_circular_shift,262,0.0158490533
Ganjiang,赣江,annual_circular_shift,263,0.03674085206
Ganjiang,赣江,annual_circular_shift,264,0.03562388718
Ganjiang,赣江,annual_circular_shift,265,0.04288011597
Ganjiang,赣江,annual_circular_shift,266,0.04963715658
Ganjiang,赣江,annual_circular_shift,267,0.005012496677
Ganjiang,赣江,annual_circular_shift,268,0.06169717262
Ganjiang,赣江,annual_circular_shift,269,0.06540663071
Ganjiang,赣江,annual_circular_shift,270,0.04419874544
Ganjiang,赣江,annual_circular_shift,271,0.01394631032
Ganjiang,赣江,annual_circular_shift,272,0.06378819091
Ganjiang,赣江,annual_circular_shift,273,0.04314194593
Ganjiang,赣江,annual_circular_shift,274,0.08982041957
Ganjiang,赣江,annual_circular_shift,275,0.05379428545
Ganjiang,赣江,annual_circular_shift,276,0.009603515538
Ganjiang,赣江,annual_circular_shift,277,0.04331706353
Ganjiang,赣江,annual_circular_shift,278,0.03230778272
Ganjiang,赣江,annual_circular_shift,279,0.08518291561
Ganjiang,赣江,annual_circular_shift,280,0.04905290826
Ganjiang,赣江,annual_circular_shift,281,0.01416089513
Ganjiang,赣江,annual_circular_shift,282,0.05100663323
Ganjiang,赣江,annual_circular_shift,283,0.063020434
Ganjiang,赣江,annual_circular_shift,284,0.06702606653
Ganjiang,赣江,annual_circular_shift,285,0.01438719949
Ganjiang,赣江,annual_circular_shift,286,0.01105089405
Ganjiang,赣江,annual_circular_shift,287,0.02825726795
Ganjiang,赣江,annual_circular_shift,288,0.03410676762
Ganjiang,赣江,annual_circular_shift,289,0.003116376427
Ganjiang,赣江,annual_circular_shift,290,0.06036438777
Ganjiang,赣江,annual_circular_shift,291,0.02423205781
Ganjiang,赣江,annual_circular_shift,292,0.04349045576
Ganjiang,赣江,annual_circular_shift,293,0.03835824202
Ganjiang,赣江,annual_circular_shift,294,0.03277115506
Ganjiang,赣江,annual_circular_shift,295,0.01820711256
Ganjiang,赣江,annual_circular_shift,296,0.05712777356
Ganjiang,赣江,annual_circular_shift,297,0.06780772727
Ganjiang,赣江,annual_circular_shift,298,0.01972853882
Ganjiang,赣江,annual_circular_shift,299,0.06539157555
Ganjiang,赣江,annual_circular_shift,300,0.05787513632
Ganjiang,赣江,annual_circular_shift,301,0.02115014584
Ganjiang,赣江,annual_circular_shift,302,0.05134333856
Ganjiang,赣江,annual_circular_shift,303,0.04033282837
Ganjiang,赣江,annual_circular_shift,304,0.03735573407
Ganjiang,赣江,annual_circular_shift,305,0.01884471991
Ganjiang,赣江,annual_circular_shift,306,0.02179219291
Ganjiang,赣江,annual_circular_shift,307,0.05946735518
Ganjiang,赣江,annual_circular_shift,308,0.01948898437
Ganjiang,赣江,annual_circular_shift,309,0.03105719478
Ganjiang,赣江,annual_circular_shift,310,0.02212337864
Ganjiang,赣江,annual_circular_shift,311,0.02172500698
Ganjiang,赣江,annual_circular_shift,312,0.05246287545
Ganjiang,赣江,annual_circular_shift,313,0.05234250736
Ganjiang,赣江,annual_circular_shift,314,-0.00402232466
Ganjiang,赣江,annual_circular_shift,315,0.03426705346
Ganjiang,赣江,annual_circular_shift,316,0.06652043219
Ganjiang,赣江,annual_circular_shift,317,-0.005260233179
Ganjiang,赣江,annual_circular_shift,318,0.04804976332
Ganjiang,赣江,annual_circular_shift,319,0.01688455489
Ganjiang,赣江,annual_circular_shift,320,0.07167913474
Ganjiang,赣江,annual_circular_shift,321,0.0003428672685
Ganjiang,赣江,annual_circular_shift,322,0.02632984443
Ganjiang,赣江,annual_circular_shift,323,0.05292513195
Ganjiang,赣江,annual_circular_shift,324,0.03895570595
Ganjiang,赣江,annual_circular_shift,325,0.01760729148
Ganjiang,赣江,annual_circular_shift,326,0.01334012944
Ganjiang,赣江,annual_circular_shift,327,0.02758382503
Ganjiang,赣江,annual_circular_shift,328,0.0261834875
Ganjiang,赣江,annual_circular_shift,329,0.03258297101
Ganjiang,赣江,annual_circular_shift,330,0.06711253942
Ganjiang,赣江,annual_circular_shift,331,-0.0002363347154
Ganjiang,赣江,annual_circular_shift,332,0.0531192967
Ganjiang,赣江,annual_circular_shift,333,0.06906789998
Ganjiang,赣江,annual_circular_shift,334,0.05750842518
Ganjiang,赣江,annual_circular_shift,335,0.02416934031
Ganjiang,赣江,annual_circular_shift,336,0.01740420313
Ganjiang,赣江,annual_circular_shift,337,0.005614459486
Ganjiang,赣江,annual_circular_shift,338,0.02746017195
Ganjiang,赣江,annual_circular_shift,339,0.01594092971
Ganjiang,赣江,annual_circular_shift,340,0.05333733688
Ganjiang,赣江,annual_circular_shift,341,0.0994601017
Ganjiang,赣江,annual_circular_shift,342,0.05837295173
Ganjiang,赣江,annual_circular_shift,343,0.04029617099
Ganjiang,赣江,annual_circular_shift,344,0.03466312826
Ganjiang,赣江,annual_circular_shift,345,0.03252589896
Ganjiang,赣江,annual_circular_shift,346,0.05758060453
Ganjiang,赣江,annual_circular_shift,347,0.09094173572
Ganjiang,赣江,annual_circular_shift,348,0.04734915718
Ganjiang,赣江,annual_circular_shift,349,0.04752930349
Ganjiang,赣江,annual_circular_shift,350,0.08493344719
Ganjiang,赣江,annual_circular_shift,351,0.002866305462
Ganjiang,赣江,annual_circular_shift,352,0.04048459428
Ganjiang,赣江,annual_circular_shift,353,0.02279316527
Ganjiang,赣江,annual_circular_shift,354,0.06065401205
Ganjiang,赣江,annual_circular_shift,355,0.06170071515
Ganjiang,赣江,annual_circular_shift,356,0.06590991337
Ganjiang,赣江,annual_circular_shift,357,0.02822014938
Ganjiang,赣江,annual_circular_shift,358,0.006734343046
Ganjiang,赣江,annual_circular_shift,359,0.02761421975
Ganjiang,赣江,annual_circular_shift,360,0.0329242146
Ganjiang,赣江,annual_circular_shift,361,0.04821748183
Ganjiang,赣江,annual_circular_shift,362,0.01824171435
Ganjiang,赣江,annual_circular_shift,363,0.05866073369
Ganjiang,赣江,annual_circular_shift,364,0.01715052519
Ganjiang,赣江,annual_circular_shift,365,0.0426428985
Ganjiang,赣江,annual_circular_shift,366,0.09351569407
Ganjiang,赣江,annual_circular_shift,367,0.05086020743
Ganjiang,赣江,annual_circular_shift,368,0.01915445957
Ganjiang,赣江,annual_circular_shift,369,0.05512204916
Ganjiang,赣江,annual_circular_shift,370,0.01692022395
Ganjiang,赣江,annual_circular_shift,371,0.0568005345
Ganjiang,赣江,annual_circular_shift,372,0.02566574328
Ganjiang,赣江,annual_circular_shift,373,0.02562944234
Ganjiang,赣江,annual_circular_shift,374,0.06296903752
Ganjiang,赣江,annual_circular_shift,375,0.02800552106
Ganjiang,赣江,annual_circular_shift,376,0.02394814518
Ganjiang,赣江,annual_circular_shift,377,0.06590190714
Ganjiang,赣江,annual_circular_shift,378,0.03992340056
Ganjiang,赣江,annual_circular_shift,379,0.04244236022
Ganjiang,赣江,annual_circular_shift,380,0.04287200894
Ganjiang,赣江,annual_circular_shift,381,0.06817877496
Ganjiang,赣江,annual_circular_shift,382,0.05897648142
Ganjiang,赣江,annual_circular_shift,383,0.02470293827
Ganjiang,赣江,annual_circular_shift,384,0.05407920061
Ganjiang,赣江,annual_circular_shift,385,0.02487483037
Ganjiang,赣江,annual_circular_shift,386,0.01465281078
Ganjiang,赣江,annual_circular_shift,387,-0.004457189556
Ganjiang,赣江,annual_circular_shift,388,0.03254698286
Ganjiang,赣江,annual_circular_shift,389,0.03194230921
Ganjiang,赣江,annual_circular_shift,390,0.05652494987
Ganjiang,赣江,annual_circular_shift,391,0.03157631919
Ganjiang,赣江,annual_circular_shift,392,0.04159952587
Ganjiang,赣江,annual_circular_shift,393,0.05020894904
Ganjiang,赣江,annual_circular_shift,394,0.04812740687
Ganjiang,赣江,annual_circular_shift,395,0.02504093011
Ganjiang,赣江,annual_circular_shift,396,0.04269517842
Ganjiang,赣江,annual_circular_shift,397,0.01799827888
Ganjiang,赣江,annual_circular_shift,398,0.05538006337
Ganjiang,赣江,annual_circular_shift,399,0.044374294
Ganjiang,赣江,annual_circular_shift,400,0.03424646647
Ganjiang,赣江,annual_circular_shift,401,0.01384319305
Ganjiang,赣江,annual_circular_shift,402,0.04642959856
Ganjiang,赣江,annual_circular_shift,403,0.01862897071
Ganjiang,赣江,annual_circular_shift,404,0.07211783547
Ganjiang,赣江,annual_circular_shift,405,0.04394906344
Ganjiang,赣江,annual_circular_shift,406,0.01697442932
Ganjiang,赣江,annual_circular_shift,407,0.05475577699
Ganjiang,赣江,annual_circular_shift,408,0.05388639168
Ganjiang,赣江,annual_circular_shift,409,0.04071255696
Ganjiang,赣江,annual_circular_shift,410,0.04673770793
Ganjiang,赣江,annual_circular_shift,411,0.03344391801
Ganjiang,赣江,annual_circular_shift,412,0.03874245161
Ganjiang,赣江,annual_circular_shift,413,0.08147414932
Ganjiang,赣江,annual_circular_shift,414,0.06962246972
Ganjiang,赣江,annual_circular_shift,415,0.0561881532
Ganjiang,赣江,annual_circular_shift,416,-0.001414159945
Ganjiang,赣江,annual_circular_shift,417,0.06871017691
Ganjiang,赣江,annual_circular_shift,418,0.002627066789
Ganjiang,赣江,annual_circular_shift,419,0.07852538387
Ganjiang,赣江,annual_circular_shift,420,0.03981031063
Ganjiang,赣江,annual_circular_shift,421,0.05109063905
Ganjiang,赣江,annual_circular_shift,422,0.02821557509
Ganjiang,赣江,annual_circular_shift,423,0.03609663978
Ganjiang,赣江,annual_circular_shift,424,0.04051238539
Ganjiang,赣江,annual_circular_shift,425,0.06047406769
Ganjiang,赣江,annual_circular_shift,426,0.003284148802
Ganjiang,赣江,annual_circular_shift,427,0.02609685736
Ganjiang,赣江,annual_circular_shift,428,0.04272629407
Ganjiang,赣江,annual_circular_shift,429,0.01543418323
Ganjiang,赣江,annual_circular_shift,430,0.04561707015
Ganjiang,赣江,annual_circular_shift,431,0.05435002182
Ganjiang,赣江,annual_circular_shift,432,0.05714508603
Ganjiang,赣江,annual_circular_shift,433,0.05808933373
Ganjiang,赣江,annual_circular_shift,434,0.05635367698
Ganjiang,赣江,annual_circular_shift,435,0.05854363103
Ganjiang,赣江,annual_circular_shift,436,0.03992215389
Ganjiang,赣江,annual_circular_shift,437,0.05404554214
Ganjiang,赣江,annual_circular_shift,438,0.01504600203
Ganjiang,赣江,annual_circular_shift,439,0.0392301011
Ganjiang,赣江,annual_circular_shift,440,0.04105882192
Ganjiang,赣江,annual_circular_shift,441,0.05503005019
Ganjiang,赣江,annual_circular_shift,442,0.04940266566
Ganjiang,赣江,annual_circular_shift,443,0.03532594092
Ganjiang,赣江,annual_circular_shift,444,0.005603156605
Ganjiang,赣江,annual_circular_shift,445,0.01058554636
Ganjiang,赣江,annual_circular_shift,446,0.003011955062
Ganjiang,赣江,annual_circular_shift,447,0.03424506677
Ganjiang,赣江,annual_circular_shift,448,0.06586792239
Ganjiang,赣江,annual_circular_shift,449,0.03220314464
Ganjiang,赣江,annual_circular_shift,450,0.04536591834
Ganjiang,赣江,annual_circular_shift,451,0.06145946855
Ganjiang,赣江,annual_circular_shift,452,0.03758141449
Ganjiang,赣江,annual_circular_shift,453,0.006633726115
Ganjiang,赣江,annual_circular_shift,454,0.03163644995
Ganjiang,赣江,annual_circular_shift,455,0.03239861272
Ganjiang,赣江,annual_circular_shift,456,0.06065427055
Ganjiang,赣江,annual_circular_shift,457,0.01203967432
Ganjiang,赣江,annual_circular_shift,458,0.05565848644
Ganjiang,赣江,annual_circular_shift,459,0.04219651579
Ganjiang,赣江,annual_circular_shift,460,0.07212078983
Ganjiang,赣江,annual_circular_shift,461,0.02046713449
Ganjiang,赣江,annual_circular_shift,462,0.04308496359
Ganjiang,赣江,annual_circular_shift,463,0.04782095652
Ganjiang,赣江,annual_circular_shift,464,0.04030843373
Ganjiang,赣江,annual_circular_shift,465,0.03547740614
Ganjiang,赣江,annual_circular_shift,466,0.04317195994
Ganjiang,赣江,annual_circular_shift,467,0.01535813568
Ganjiang,赣江,annual_circular_shift,468,0.08039997547
Ganjiang,赣江,annual_circular_shift,469,0.05133494992
Ganjiang,赣江,annual_circular_shift,470,0.04665982437
Ganjiang,赣江,annual_circular_shift,471,0.06575951332
Ganjiang,赣江,annual_circular_shift,472,0.07488801536
Ganjiang,赣江,annual_circular_shift,473,0.01241238146
Ganjiang,赣江,annual_circular_shift,474,0.0066704625
Ganjiang,赣江,annual_circular_shift,475,0.0367963809
Ganjiang,赣江,annual_circular_shift,476,0.05049138346
Ganjiang,赣江,annual_circular_shift,477,0.006258530991
Ganjiang,赣江,annual_circular_shift,478,0.02604143108
Ganjiang,赣江,annual_circular_shift,479,0.04637627097
Ganjiang,赣江,annual_circular_shift,480,0.03363010909
Ganjiang,赣江,annual_circular_shift,481,0.0769203305
Ganjiang,赣江,annual_circular_shift,482,0.06914998194
Ganjiang,赣江,annual_circular_shift,483,0.009123656457
Ganjiang,赣江,annual_circular_shift,484,0.01480375146
Ganjiang,赣江,annual_circular_shift,485,0.0362351959
Ganjiang,赣江,annual_circular_shift,486,0.06848292334
Ganjiang,赣江,annual_circular_shift,487,0.02070892533
Ganjiang,赣江,annual_circular_shift,488,0.0247581387
Ganjiang,赣江,annual_circular_shift,489,0.07518408865
Ganjiang,赣江,annual_circular_shift,490,0.03512574631
Ganjiang,赣江,annual_circular_shift,491,0.03705957832
Ganjiang,赣江,annual_circular_shift,492,0.06130613615
Ganjiang,赣江,annual_circular_shift,493,0.04693886363
Ganjiang,赣江,annual_circular_shift,494,0.04288551396
Ganjiang,赣江,annual_circular_shift,495,0.05745110362
Ganjiang,赣江,annual_circular_shift,496,0.06246120622
Ganjiang,赣江,annual_circular_shift,497,0.005517974434
Ganjiang,赣江,annual_circular_shift,498,0.01926144622
Ganjiang,赣江,annual_circular_shift,499,0.01154017997
Ganjiang,赣江,annual_circular_shift,500,0.03477783306
Ganjiang,赣江,annual_circular_shift,501,0.03617854168
Ganjiang,赣江,annual_circular_shift,502,0.03770798946
Ganjiang,赣江,annual_circular_shift,503,0.04579912617
Ganjiang,赣江,annual_circular_shift,504,0.01279424895
Ganjiang,赣江,annual_circular_shift,505,0.02585552371
Ganjiang,赣江,annual_circular_shift,506,0.08234554021
Ganjiang,赣江,annual_circular_shift,507,0.0500510348
Ganjiang,赣江,annual_circular_shift,508,0.04963331863
Ganjiang,赣江,annual_circular_shift,509,0.05227074486
Ganjiang,赣江,annual_circular_shift,510,0.04464491425
Ganjiang,赣江,annual_circular_shift,511,0.0311500697
Ganjiang,赣江,annual_circular_shift,512,0.04614926788
Ganjiang,赣江,annual_circular_shift,513,0.0111440333
Ganjiang,赣江,annual_circular_shift,514,0.02616655415
Ganjiang,赣江,annual_circular_shift,515,0.04565383849
Ganjiang,赣江,annual_circular_shift,516,0.01621692478
Ganjiang,赣江,annual_circular_shift,517,0.03496475059
Ganjiang,赣江,annual_circular_shift,518,0.04346213642
Ganjiang,赣江,annual_circular_shift,519,0.06299845227
Ganjiang,赣江,annual_circular_shift,520,0.0315803915
Ganjiang,赣江,annual_circular_shift,521,0.03683022083
Ganjiang,赣江,annual_circular_shift,522,0.04625693912
Ganjiang,赣江,annual_circular_shift,523,0.004900390714
Ganjiang,赣江,annual_circular_shift,524,0.04237618231
Ganjiang,赣江,annual_circular_shift,525,0.03948559686
Ganjiang,赣江,annual_circular_shift,526,0.008044256471
Ganjiang,赣江,annual_circular_shift,527,0.04144949987
Ganjiang,赣江,annual_circular_shift,528,0.06071681355
Ganjiang,赣江,annual_circular_shift,529,0.02623694869
Ganjiang,赣江,annual_circular_shift,530,0.02989004258
Ganjiang,赣江,annual_circular_shift,531,0.0370213775
Ganjiang,赣江,annual_circular_shift,532,0.06545271724
Ganjiang,赣江,annual_circular_shift,533,0.01024769242
Ganjiang,赣江,annual_circular_shift,534,0.0384782153
Ganjiang,赣江,annual_circular_shift,535,0.05503297777
Ganjiang,赣江,annual_circular_shift,536,0.06031870267
Ganjiang,赣江,annual_circular_shift,537,0.0383100038
Ganjiang,赣江,annual_circular_shift,538,0.02349326741
Ganjiang,赣江,annual_circular_shift,539,0.04918785596
Ganjiang,赣江,annual_circular_shift,540,0.02833302442
Ganjiang,赣江,annual_circular_shift,541,0.0371357387
Ganjiang,赣江,annual_circular_shift,542,0.04947328676
Ganjiang,赣江,annual_circular_shift,543,0.07984141322
Ganjiang,赣江,annual_circular_shift,544,0.03810004241
